data_vencimento,data_pagamento,valor,descricao,situacao
2025-01-27,,452.92,Parcela,PENDENTE
2025-01-01,,844.45,Compra,CANCELADA
2025-01-23,2025-01-25,867.82,Pagamento,PAGA
2025-02-04,,212.92,Serviço,CANCELADA
2025-01-21,,719.54,Compra,PENDENTE
2025-02-07,,575.01,Mensalidade,PENDENTE
2025-02-01,,855.46,Compra,CANCELADA
2025-01-06,,688.03,Serviço,PENDENTE
2025-01-26,2025-02-02,562.85,Parcela,PAGA
2025-01-23,,937.88,Mensalidade,PENDENTE
2025-01-11,2025-01-20,900.52,Compra,PAGA
2025-01-29,,252.53,Parcela,CANCELADA
2025-01-06,,783.35,Mensalidade,PENDENTE
2024-12-16,,313.88,Compra,CANCELADA
2024-12-29,,912.42,Compra,CANCELADA
2024-12-22,2024-12-31,288.09,Compra,PAGA
2025-01-04,,521.30,Pagamento,CANCELADA
2025-01-06,,392.00,Parcela,CANCELADA
2024-12-28,,202.60,Mensalidade,CANCELADA
2025-01-27,,750.31,Serviço,PENDENTE
2025-01-31,,710.05,Serviço,CANCELADA
2025-02-02,,644.61,Compra,CANCELADA
2025-01-02,,418.66,Serviço,PENDENTE
2024-12-26,,954.46,Parcela,PENDENTE
2024-12-29,,286.85,Parcela,PENDENTE
2025-01-13,,286.47,Compra,PENDENTE
2024-12-16,,956.83,Serviço,PENDENTE
2024-12-15,,386.55,Mensalidade,PENDENTE
2025-02-01,,928.35,Parcela,CANCELADA
2024-12-18,2024-12-28,125.92,Mensalidade,PAGA
2025-01-15,,513.36,Compra,CANCELADA
2024-12-16,,339.32,Pagamento,CANCELADA
2024-12-14,,852.37,Mensalidade,PENDENTE
2024-12-12,2024-12-16,347.36,Pagamento,PAGA
2025-02-06,,672.59,Mensalidade,PENDENTE
2025-01-26,,429.18,Parcela,PENDENTE
2025-01-05,,301.88,Compra,PENDENTE
2024-12-23,,399.69,Compra,PENDENTE
2025-01-06,2025-01-09,861.76,Parcela,PAGA
2025-02-01,2025-02-11,974.81,Pagamento,PAGA
2025-02-05,,762.97,Parcela,CANCELADA
2024-12-21,,592.38,Parcela,PENDENTE
2024-12-28,,257.55,Mensalidade,CANCELADA
2025-02-01,,832.62,Compra,CANCELADA
2025-01-24,,318.52,Mensalidade,PENDENTE
2025-01-05,,979.63,Mensalidade,CANCELADA
2024-12-22,2024-12-22,320.56,Compra,PAGA
2025-02-03,2025-02-07,980.87,Parcela,PAGA
2025-02-07,,244.05,Parcela,PENDENTE
2025-01-10,,176.10,Mensalidade,PENDENTE
2025-01-04,2025-01-07,994.95,Mensalidade,PAGA
2024-12-21,,636.63,Serviço,CANCELADA
2024-12-24,2024-12-29,426.81,Compra,PAGA
2025-01-03,,584.86,Mensalidade,PENDENTE
2025-02-04,2025-02-04,223.86,Compra,PAGA
2025-02-06,,734.90,Parcela,CANCELADA
2024-12-18,2024-12-26,453.24,Compra,PAGA
2025-01-24,2025-01-31,859.23,Compra,PAGA
2024-12-10,2024-12-15,483.85,Mensalidade,PAGA
2025-01-17,,994.82,Mensalidade,CANCELADA
2024-12-26,2025-01-04,189.26,Serviço,PAGA
2024-12-21,2024-12-24,846.02,Compra,PAGA
2024-12-29,,141.42,Mensalidade,PENDENTE
2025-01-26,2025-01-29,383.45,Mensalidade,PAGA
2025-01-01,,902.62,Mensalidade,CANCELADA
2025-01-12,,547.73,Mensalidade,PENDENTE
2024-12-15,,441.85,Parcela,PENDENTE
2025-02-03,2025-02-07,592.40,Compra,PAGA
2025-01-30,2025-02-03,671.07,Mensalidade,PAGA
2025-02-03,,345.06,Pagamento,PENDENTE
2024-12-13,,879.04,Parcela,CANCELADA
2024-12-29,2025-01-02,830.59,Pagamento,PAGA
2025-01-04,2025-01-12,841.22,Compra,PAGA
2025-01-31,,732.14,Pagamento,CANCELADA
2025-01-09,,765.17,Pagamento,PENDENTE
2024-12-17,2024-12-27,936.65,Mensalidade,PAGA
2024-12-30,,355.07,Mensalidade,PENDENTE
2025-02-07,,806.49,Mensalidade,PENDENTE
2024-12-22,2024-12-31,131.03,Serviço,PAGA
2024-12-17,,295.25,Serviço,CANCELADA
2025-01-02,,438.39,Compra,PENDENTE
2025-02-04,2025-02-14,836.44,Mensalidade,PAGA
2025-01-13,,933.48,Compra,PENDENTE
2025-01-20,2025-01-27,717.49,Pagamento,PAGA
2025-01-28,,715.91,Compra,CANCELADA
2025-01-04,,805.08,Pagamento,PENDENTE
2025-02-07,2025-02-12,258.70,Pagamento,PAGA
2025-02-05,,512.29,Mensalidade,CANCELADA
2025-01-01,,778.76,Parcela,PENDENTE
2025-01-19,,583.41,Parcela,PENDENTE
2025-01-09,,199.35,Serviço,PENDENTE
2025-01-26,,932.73,Mensalidade,CANCELADA
2024-12-30,,391.56,Parcela,PENDENTE
2024-12-20,,556.92,Pagamento,PENDENTE
2025-02-06,,797.05,Serviço,CANCELADA
2025-01-10,,256.63,Compra,CANCELADA
2025-01-22,,999.67,Pagamento,PENDENTE
2025-01-24,,211.15,Compra,PENDENTE
2024-12-13,,767.15,Parcela,PENDENTE
2025-01-12,,805.36,Mensalidade,CANCELADA
2025-01-14,,331.37,Mensalidade,CANCELADA
2025-02-06,,267.33,Mensalidade,PENDENTE
2025-01-25,,698.35,Mensalidade,CANCELADA
2024-12-22,2025-01-01,482.23,Compra,PAGA
2024-12-15,2024-12-16,141.83,Mensalidade,PAGA
2025-02-02,,578.15,Parcela,PENDENTE
2024-12-21,,326.53,Mensalidade,CANCELADA
2025-01-13,,586.78,Pagamento,PENDENTE
2025-01-06,,885.94,Compra,CANCELADA
2025-01-21,,649.41,Compra,CANCELADA
2025-02-06,,936.16,Parcela,CANCELADA
2025-01-17,,223.09,Compra,CANCELADA
2025-01-21,,344.15,Serviço,PENDENTE
2024-12-18,,765.53,Parcela,CANCELADA
2025-01-25,,385.70,Parcela,PENDENTE
2025-01-15,,222.93,Parcela,CANCELADA
2025-01-05,,839.34,Serviço,CANCELADA
2025-01-24,,721.19,Compra,CANCELADA
2025-01-31,,636.86,Serviço,PENDENTE
2024-12-11,,335.43,Parcela,CANCELADA
2024-12-16,2024-12-21,409.86,Pagamento,PAGA
2025-01-18,2025-01-26,759.84,Parcela,PAGA
2024-12-12,,607.98,Compra,CANCELADA
2025-02-07,,410.44,Mensalidade,CANCELADA
2025-02-04,,694.36,Mensalidade,PENDENTE
2025-01-18,,702.85,Pagamento,CANCELADA
2025-01-30,2025-02-09,678.23,Serviço,PAGA
2024-12-21,2024-12-28,689.56,Parcela,PAGA
2025-01-28,,951.11,Parcela,CANCELADA
2025-01-28,,488.13,Parcela,PENDENTE
2024-12-30,,436.89,Parcela,PENDENTE
2025-01-16,2025-01-21,266.94,Pagamento,PAGA
2025-02-05,2025-02-05,228.07,Mensalidade,PAGA
2024-12-26,2024-12-28,228.72,Serviço,PAGA
2024-12-18,2024-12-22,999.88,Mensalidade,PAGA
2024-12-17,,111.17,Pagamento,PENDENTE
2024-12-14,,905.22,Serviço,PENDENTE
2024-12-11,,967.95,Mensalidade,PENDENTE
2025-01-01,,791.77,Serviço,CANCELADA
2024-12-29,2025-01-05,108.66,Mensalidade,PAGA
2025-02-04,,339.35,Pagamento,PENDENTE
2025-01-17,2025-01-27,291.57,Serviço,PAGA
2024-12-30,2025-01-03,521.73,Serviço,PAGA
2025-01-10,,892.48,Compra,CANCELADA
2025-01-08,,434.38,Serviço,CANCELADA
2025-02-03,2025-02-10,922.13,Serviço,PAGA
2025-01-10,,182.07,Mensalidade,CANCELADA
2024-12-24,,768.11,Serviço,PENDENTE
2025-01-29,,533.12,Parcela,PENDENTE
2025-02-02,2025-02-02,818.93,Pagamento,PAGA
2024-12-09,,925.54,Compra,PENDENTE
2025-02-05,2025-02-14,233.01,Mensalidade,PAGA
2025-02-02,,439.09,Mensalidade,CANCELADA
2025-01-06,,932.66,Mensalidade,CANCELADA
2024-12-24,,583.50,Serviço,PENDENTE
2024-12-29,,342.87,Pagamento,CANCELADA
2025-01-26,,209.26,Parcela,PENDENTE
2025-01-27,,529.53,Serviço,PENDENTE
2025-01-11,2025-01-11,790.03,Pagamento,PAGA
2025-01-09,,924.38,Pagamento,PENDENTE
2025-01-04,,850.89,Mensalidade,PENDENTE
2024-12-11,,478.35,Parcela,CANCELADA
2024-12-11,,880.99,Pagamento,CANCELADA
2024-12-16,,582.18,Serviço,PENDENTE
2025-01-12,2025-01-19,785.68,Compra,PAGA
2024-12-21,,331.71,Mensalidade,PENDENTE
2025-02-02,2025-02-09,677.13,Pagamento,PAGA
2024-12-14,,751.53,Pagamento,CANCELADA
2024-12-22,2024-12-24,233.81,Parcela,PAGA
2025-01-29,,338.97,Compra,PENDENTE
2025-01-13,,599.12,Mensalidade,CANCELADA
2024-12-27,2025-01-05,875.38,Compra,PAGA
2024-12-25,2025-01-02,563.15,Serviço,PAGA
2024-12-10,,314.44,Serviço,CANCELADA
2025-01-19,,760.76,Compra,CANCELADA
2025-01-27,,149.85,Pagamento,PENDENTE
2024-12-27,2024-12-27,804.95,Pagamento,PAGA
2024-12-21,,722.06,Compra,PENDENTE
2025-01-03,,847.60,Compra,PENDENTE
2025-01-01,,744.91,Serviço,CANCELADA
2025-01-16,,520.25,Compra,CANCELADA
2025-02-02,,422.88,Parcela,PENDENTE
2025-01-01,2025-01-06,792.65,Serviço,PAGA
2025-01-10,,345.04,Mensalidade,PENDENTE
2024-12-21,2024-12-27,736.21,Parcela,PAGA
2024-12-16,2024-12-20,324.00,Serviço,PAGA
2025-01-16,,279.77,Compra,CANCELADA
2025-01-07,2025-01-13,626.63,Serviço,PAGA
2025-01-29,,366.69,Compra,PENDENTE
2025-01-28,,431.49,Serviço,CANCELADA
2025-01-04,2025-01-04,930.29,Pagamento,PAGA
2025-01-26,,125.33,Serviço,CANCELADA
2025-01-16,2025-01-20,837.09,Serviço,PAGA
2024-12-18,,984.95,Compra,CANCELADA
2025-01-13,,683.94,Compra,CANCELADA
2025-01-04,,358.95,Mensalidade,PENDENTE
2024-12-09,,626.71,Compra,PENDENTE
2025-01-12,,162.64,Compra,CANCELADA
2025-01-05,,477.82,Pagamento,PENDENTE
2025-01-05,,990.33,Compra,PENDENTE
2025-01-10,2025-01-10,118.93,Pagamento,PAGA
2025-01-15,2025-01-15,262.44,Parcela,PAGA
2024-12-20,2024-12-22,870.13,Mensalidade,PAGA
2025-01-12,,473.23,Compra,PENDENTE
2025-01-26,2025-02-05,396.19,Serviço,PAGA
2025-01-28,2025-02-01,979.83,Compra,PAGA
2025-01-02,,385.35,Pagamento,CANCELADA
2024-12-21,2024-12-26,740.68,Mensalidade,PAGA
2024-12-11,2024-12-21,760.21,Pagamento,PAGA
2025-02-01,2025-02-03,308.77,Parcela,PAGA
2025-01-06,2025-01-06,516.84,Parcela,PAGA
2024-12-28,,433.66,Pagamento,PENDENTE
2025-02-06,2025-02-09,972.46,Serviço,PAGA
2025-02-07,,425.40,Pagamento,PENDENTE
2025-01-21,,881.54,Pagamento,PENDENTE
2024-12-12,2024-12-13,771.50,Parcela,PAGA
2025-01-08,2025-01-11,339.26,Compra,PAGA
2025-01-14,,792.28,Mensalidade,PENDENTE
2024-12-31,,632.65,Serviço,CANCELADA
2025-02-03,2025-02-13,179.94,Serviço,PAGA
2025-01-11,2025-01-14,438.14,Mensalidade,PAGA
2024-12-22,2024-12-22,717.00,Compra,PAGA
2025-01-08,,601.72,Parcela,PENDENTE
2024-12-16,,566.30,Pagamento,PENDENTE
2024-12-19,,812.06,Pagamento,CANCELADA
2025-01-04,,511.30,Pagamento,PENDENTE
2024-12-21,2024-12-21,986.60,Parcela,PAGA
2025-01-28,,647.13,Pagamento,PENDENTE
2024-12-10,2024-12-14,182.09,Compra,PAGA
2025-01-30,,913.03,Serviço,PENDENTE
2024-12-18,2024-12-26,790.74,Compra,PAGA
2024-12-30,,262.06,Mensalidade,CANCELADA
2025-01-20,2025-01-23,896.09,Compra,PAGA
2024-12-24,2024-12-25,133.00,Mensalidade,PAGA
2024-12-23,,686.65,Parcela,PENDENTE
2025-02-02,,199.58,Pagamento,CANCELADA
2025-01-14,,221.17,Compra,PENDENTE
2024-12-11,2024-12-15,789.02,Parcela,PAGA
2025-01-10,,975.97,Serviço,PENDENTE
2024-12-21,2024-12-31,254.32,Mensalidade,PAGA
2025-01-24,2025-01-30,466.26,Mensalidade,PAGA
2025-01-31,,244.25,Pagamento,CANCELADA
2024-12-09,,872.89,Serviço,CANCELADA
2025-01-30,,946.21,Mensalidade,CANCELADA
2025-02-07,,321.86,Parcela,CANCELADA
2025-02-03,,743.47,Mensalidade,PENDENTE
2025-01-08,,265.32,Serviço,CANCELADA
2025-01-19,2025-01-29,786.82,Compra,PAGA
2025-01-15,,530.78,Mensalidade,PENDENTE
2024-12-28,2024-12-28,799.36,Mensalidade,PAGA
2025-01-09,2025-01-09,774.64,Compra,PAGA
2025-01-06,,948.83,Parcela,CANCELADA
2025-01-28,2025-01-29,873.03,Pagamento,PAGA
2025-01-24,2025-01-27,125.58,Parcela,PAGA
2025-01-07,,704.74,Serviço,PENDENTE
2025-01-23,2025-01-26,855.08,Mensalidade,PAGA
2024-12-31,,488.47,Compra,PENDENTE
2024-12-12,,816.33,Compra,CANCELADA
2025-01-22,,855.20,Mensalidade,CANCELADA
2025-01-05,,734.78,Parcela,PENDENTE
2025-01-20,2025-01-20,489.25,Parcela,PAGA
2025-01-29,,159.41,Parcela,PENDENTE
2024-12-21,,106.58,Mensalidade,PENDENTE
2025-01-10,,493.41,Compra,PENDENTE
2024-12-20,,298.55,Parcela,PENDENTE
2024-12-31,,568.05,Parcela,PENDENTE
2025-01-11,2025-01-14,374.67,Compra,PAGA
2024-12-18,,387.97,Parcela,PENDENTE
2025-01-02,2025-01-02,982.61,Parcela,PAGA
2025-01-09,2025-01-12,974.19,Mensalidade,PAGA
2024-12-19,,807.59,Pagamento,PENDENTE
2025-01-13,2025-01-14,256.48,Pagamento,PAGA
2025-01-03,,706.98,Serviço,PENDENTE
2025-01-16,,455.18,Pagamento,CANCELADA
2024-12-10,2024-12-10,691.78,Pagamento,PAGA
2025-01-05,,971.25,Serviço,CANCELADA
2024-12-16,,389.06,Parcela,PENDENTE
2025-01-27,,752.22,Compra,CANCELADA
2025-01-09,,715.04,Pagamento,CANCELADA
2025-02-05,,693.33,Pagamento,PENDENTE
2024-12-24,,520.98,Serviço,PENDENTE
2024-12-15,2024-12-22,980.84,Pagamento,PAGA
2024-12-16,,421.60,Compra,CANCELADA
2024-12-09,2024-12-17,140.41,Mensalidade,PAGA
2024-12-12,,508.44,Parcela,CANCELADA
2024-12-24,,347.54,Pagamento,PENDENTE
2025-01-25,2025-01-25,910.14,Pagamento,PAGA
2025-02-05,,277.28,Serviço,PENDENTE
2025-01-06,,502.24,Compra,PENDENTE
2025-01-21,2025-01-28,146.01,Parcela,PAGA
2025-01-27,,832.60,Pagamento,PENDENTE
2025-01-15,,898.75,Parcela,PENDENTE
2025-01-17,,909.45,Serviço,PENDENTE
2024-12-30,,828.47,Mensalidade,CANCELADA
2025-01-24,,500.65,Serviço,PENDENTE
2025-01-18,,898.98,Serviço,CANCELADA
2024-12-15,2024-12-19,976.07,Pagamento,PAGA
2025-01-13,,922.04,Compra,PENDENTE
2024-12-21,2024-12-24,374.76,Pagamento,PAGA
2024-12-21,2024-12-25,672.43,Serviço,PAGA
2025-01-06,,253.16,Mensalidade,CANCELADA
2024-12-26,,950.16,Pagamento,CANCELADA
2025-01-12,2025-01-16,635.66,Serviço,PAGA
2025-01-18,,237.89,Serviço,PENDENTE
2025-01-11,,647.94,Compra,PENDENTE
2024-12-12,2024-12-15,983.25,Serviço,PAGA
2025-01-21,,839.53,Compra,CANCELADA
2025-02-04,2025-02-10,102.39,Compra,PAGA
2025-01-10,2025-01-18,576.35,Parcela,PAGA
2025-02-06,,211.97,Compra,PENDENTE
2025-02-01,2025-02-03,457.35,Parcela,PAGA
2025-02-02,2025-02-12,737.49,Serviço,PAGA
2025-01-14,,225.75,Mensalidade,CANCELADA
2025-01-18,,764.44,Parcela,CANCELADA
2024-12-23,,358.98,Compra,PENDENTE
2025-01-23,2025-01-23,568.84,Serviço,PAGA
2025-02-01,2025-02-02,330.60,Mensalidade,PAGA
2024-12-15,,957.44,Compra,CANCELADA
2025-02-03,,941.31,Mensalidade,CANCELADA
2024-12-28,,369.46,Pagamento,PENDENTE
2024-12-09,,322.33,Serviço,CANCELADA
2025-01-01,,662.11,Serviço,CANCELADA
2024-12-14,,548.68,Compra,PENDENTE
2025-02-01,,211.63,Mensalidade,CANCELADA
2025-01-05,2025-01-09,638.53,Parcela,PAGA
2024-12-22,,729.07,Pagamento,CANCELADA
2024-12-25,2024-12-27,902.21,Mensalidade,PAGA
2024-12-25,2024-12-25,656.18,Mensalidade,PAGA
2024-12-30,,944.82,Mensalidade,PENDENTE
2025-01-09,,568.23,Mensalidade,PENDENTE
2025-01-22,2025-01-25,820.18,Compra,PAGA
2024-12-18,2024-12-18,712.42,Compra,PAGA
2025-01-24,,957.94,Serviço,PENDENTE
2024-12-26,,920.53,Pagamento,CANCELADA
2025-01-13,2025-01-17,409.20,Mensalidade,PAGA
2025-01-26,,837.63,Parcela,CANCELADA
2025-01-22,,126.17,Serviço,CANCELADA
2024-12-17,,307.62,Serviço,PENDENTE
2024-12-26,,918.43,Compra,CANCELADA
2025-02-07,2025-02-16,718.86,Mensalidade,PAGA
2024-12-13,2024-12-18,969.58,Mensalidade,PAGA
2024-12-16,,385.65,Parcela,PENDENTE
2025-01-24,2025-02-01,140.83,Mensalidade,PAGA
2025-01-21,2025-01-30,818.54,Mensalidade,PAGA
2025-01-11,2025-01-13,607.30,Mensalidade,PAGA
2024-12-17,2024-12-24,841.31,Serviço,PAGA
2024-12-25,,334.91,Serviço,PENDENTE
2025-01-19,,235.36,Serviço,PENDENTE
2024-12-14,,315.89,Serviço,CANCELADA
2025-01-04,,571.08,Compra,CANCELADA
2024-12-11,,785.06,Compra,PENDENTE
2025-02-02,,906.05,Pagamento,CANCELADA
2025-01-04,,451.91,Parcela,PENDENTE
2025-01-04,,995.82,Parcela,PENDENTE
2025-01-06,2025-01-16,918.92,Mensalidade,PAGA
2025-01-16,2025-01-25,954.10,Pagamento,PAGA
2025-02-05,,703.91,Mensalidade,PENDENTE
2024-12-30,,894.81,Mensalidade,CANCELADA
2024-12-15,2024-12-21,683.56,Parcela,PAGA
2025-01-03,,155.63,Pagamento,CANCELADA
2025-01-11,2025-01-17,810.38,Serviço,PAGA
2024-12-25,,788.71,Serviço,PENDENTE
2024-12-09,,835.08,Compra,CANCELADA
2024-12-25,,567.03,Mensalidade,PENDENTE
2024-12-22,,450.30,Parcela,CANCELADA
2025-01-04,2025-01-12,336.72,Serviço,PAGA
2025-01-30,2025-02-05,767.08,Compra,PAGA
2024-12-09,2024-12-16,887.09,Compra,PAGA
2025-01-26,,988.85,Pagamento,PENDENTE
2025-01-02,,114.03,Mensalidade,CANCELADA
2025-01-21,,895.03,Parcela,CANCELADA
2024-12-21,2024-12-23,303.53,Compra,PAGA
2024-12-16,2024-12-20,144.38,Compra,PAGA
2024-12-20,,510.14,Parcela,PENDENTE
2024-12-23,2024-12-30,579.51,Serviço,PAGA
2024-12-24,,337.69,Parcela,PENDENTE
2025-01-20,2025-01-27,111.53,Mensalidade,PAGA
2024-12-22,,410.22,Serviço,CANCELADA
2025-01-10,,940.77,Pagamento,PENDENTE
2025-01-31,,453.31,Compra,CANCELADA
2024-12-13,2024-12-23,846.08,Parcela,PAGA
2024-12-25,,436.05,Pagamento,PENDENTE
2025-01-09,,480.13,Parcela,CANCELADA
2025-02-06,,838.64,Serviço,PENDENTE
2024-12-25,,379.44,Pagamento,CANCELADA
2025-01-02,,513.76,Mensalidade,CANCELADA
2025-01-14,,817.03,Pagamento,CANCELADA
2025-01-08,,827.36,Mensalidade,CANCELADA
2025-01-15,2025-01-23,584.59,Compra,PAGA
2024-12-18,,832.39,Compra,PENDENTE
2025-01-14,,171.83,Pagamento,PENDENTE
2024-12-13,,119.34,Mensalidade,CANCELADA
2024-12-28,2024-12-30,240.85,Compra,PAGA
2025-01-03,,136.72,Compra,CANCELADA
2025-01-02,,144.59,Parcela,PENDENTE
2024-12-25,2024-12-31,869.40,Pagamento,PAGA
2024-12-21,2024-12-21,662.26,Compra,PAGA
2025-02-04,2025-02-13,292.55,Compra,PAGA
2024-12-17,,863.38,Serviço,CANCELADA
2025-01-17,,182.99,Mensalidade,CANCELADA
2025-01-07,,391.90,Pagamento,PENDENTE
2025-01-01,,986.21,Mensalidade,CANCELADA
2025-01-25,,343.43,Serviço,PENDENTE
2024-12-13,2024-12-21,436.72,Mensalidade,PAGA
2025-01-15,,894.14,Mensalidade,PENDENTE
2024-12-31,,128.05,Pagamento,PENDENTE
2025-01-25,2025-02-03,332.80,Mensalidade,PAGA
2025-02-03,2025-02-08,152.68,Parcela,PAGA
2025-01-11,,909.42,Pagamento,PENDENTE
2025-01-24,,212.10,Compra,CANCELADA
2024-12-28,,173.53,Pagamento,CANCELADA
2024-12-10,2024-12-14,533.63,Serviço,PAGA
2025-02-01,,961.36,Parcela,CANCELADA
2024-12-15,2024-12-16,136.59,Compra,PAGA
2024-12-21,,401.46,Pagamento,CANCELADA
2025-02-04,2025-02-07,337.33,Serviço,PAGA
2024-12-14,,511.63,Pagamento,CANCELADA
2025-01-23,,288.69,Parcela,PENDENTE
2024-12-17,2024-12-25,662.23,Compra,PAGA
2024-12-19,,179.93,Mensalidade,PENDENTE
2025-01-04,2025-01-04,938.10,Pagamento,PAGA
2024-12-21,2024-12-30,458.22,Serviço,PAGA
2025-01-13,,453.72,Parcela,CANCELADA
2024-12-13,,340.22,Serviço,CANCELADA
2025-01-15,,337.86,Serviço,CANCELADA
2024-12-17,2024-12-20,215.10,Serviço,PAGA
2025-01-04,,651.48,Parcela,CANCELADA
2024-12-29,,883.87,Mensalidade,PENDENTE
2024-12-29,,368.17,Parcela,CANCELADA
2024-12-23,2024-12-23,855.94,Serviço,PAGA
2025-01-14,,690.16,Compra,CANCELADA
2025-01-10,,587.16,Serviço,CANCELADA
2024-12-11,,765.84,Pagamento,PENDENTE
2025-01-08,2025-01-17,879.04,Compra,PAGA
2025-01-28,,233.86,Serviço,PENDENTE
2025-01-07,,145.51,Pagamento,PENDENTE
2024-12-26,,376.08,Serviço,CANCELADA
2025-01-27,,172.23,Serviço,CANCELADA
2025-01-08,,571.35,Compra,PENDENTE
2025-01-30,2025-02-08,507.45,Compra,PAGA
2024-12-19,,473.41,Compra,CANCELADA
2025-01-02,2025-01-05,801.27,Parcela,PAGA
2025-01-08,,397.74,Parcela,CANCELADA
2024-12-11,,602.85,Serviço,CANCELADA
2025-01-06,2025-01-07,732.39,Parcela,PAGA
2024-12-28,,933.65,Mensalidade,PENDENTE
2024-12-14,,409.81,Compra,PENDENTE
2024-12-15,,873.41,Compra,CANCELADA
2024-12-17,,473.16,Compra,PENDENTE
2025-01-18,,495.95,Mensalidade,CANCELADA
2024-12-28,,393.88,Pagamento,CANCELADA
2024-12-24,,908.18,Pagamento,PENDENTE
2024-12-20,,534.18,Parcela,PENDENTE
2025-01-10,,649.12,Serviço,PENDENTE
2025-01-19,,607.64,Serviço,CANCELADA
2024-12-13,2024-12-23,773.32,Mensalidade,PAGA
2025-01-22,2025-01-27,247.75,Mensalidade,PAGA
2024-12-27,,512.56,Serviço,CANCELADA
2025-01-04,,226.12,Parcela,CANCELADA
2025-01-09,,184.72,Parcela,PENDENTE
2024-12-12,,389.16,Mensalidade,PENDENTE
2025-01-03,2025-01-04,153.41,Serviço,PAGA
2025-01-25,,174.73,Mensalidade,PENDENTE
2024-12-11,,174.64,Pagamento,PENDENTE
2025-01-13,2025-01-21,485.89,Serviço,PAGA
2025-01-29,2025-02-03,525.81,Mensalidade,PAGA
2025-02-01,2025-02-09,280.29,Mensalidade,PAGA
2025-01-26,,746.79,Mensalidade,PENDENTE
2025-01-01,,996.46,Compra,PENDENTE
2025-01-06,,453.78,Serviço,PENDENTE
2025-01-12,,425.05,Serviço,CANCELADA
2025-02-05,2025-02-14,474.08,Parcela,PAGA
2025-01-23,,296.78,Serviço,CANCELADA
2024-12-15,,157.78,Compra,CANCELADA
2025-01-03,,245.72,Mensalidade,CANCELADA
2025-02-03,,614.57,Serviço,CANCELADA
2025-01-04,2025-01-09,332.48,Compra,PAGA
2025-01-03,2025-01-07,113.93,Parcela,PAGA
2024-12-19,2024-12-19,439.77,Mensalidade,PAGA
2025-01-06,,173.32,Serviço,CANCELADA
2024-12-12,,952.96,Mensalidade,CANCELADA
2024-12-28,,233.69,Pagamento,PENDENTE
2025-01-31,,598.62,Serviço,CANCELADA
2025-02-03,,878.84,Parcela,PENDENTE
2025-02-03,,818.89,Mensalidade,PENDENTE
2025-02-03,,769.13,Mensalidade,CANCELADA
2024-12-23,,615.42,Parcela,CANCELADA
2025-01-25,,801.17,Parcela,CANCELADA
2025-01-31,,238.00,Parcela,CANCELADA
2024-12-12,2024-12-22,972.90,Mensalidade,PAGA
2024-12-28,,100.79,Pagamento,CANCELADA
2025-01-18,2025-01-25,298.06,Pagamento,PAGA
2025-01-28,,308.77,Pagamento,CANCELADA
2025-02-05,2025-02-14,693.92,Compra,PAGA
2025-02-06,2025-02-09,713.45,Pagamento,PAGA
2025-01-21,2025-01-31,336.58,Compra,PAGA
2025-01-27,2025-02-06,287.71,Parcela,PAGA
2024-12-17,,936.47,Pagamento,CANCELADA
2024-12-18,,791.94,Mensalidade,PENDENTE
2025-01-10,,193.84,Compra,CANCELADA
2025-02-07,,172.49,Compra,PENDENTE
2025-02-01,2025-02-05,863.82,Compra,PAGA
2024-12-12,2024-12-19,592.87,Serviço,PAGA
2025-01-02,,437.47,Compra,CANCELADA
2024-12-10,2024-12-18,550.31,Parcela,PAGA
2024-12-14,2024-12-23,932.50,Compra,PAGA
2024-12-20,,989.10,Parcela,PENDENTE
2025-01-12,,988.49,Mensalidade,CANCELADA
2025-02-05,,462.51,Mensalidade,CANCELADA
2025-01-22,,752.98,Parcela,PENDENTE
2025-01-24,,383.09,Serviço,CANCELADA
2024-12-28,2025-01-07,908.31,Compra,PAGA
2025-02-05,,352.94,Parcela,PENDENTE
2025-01-02,2025-01-10,397.16,Compra,PAGA
2025-01-23,,641.33,Compra,CANCELADA
2025-02-07,,598.93,Parcela,PENDENTE
2025-01-31,2025-02-08,804.06,Serviço,PAGA
2025-01-24,2025-01-28,460.88,Parcela,PAGA
2025-01-22,,934.91,Serviço,CANCELADA
2025-01-07,2025-01-09,651.68,Serviço,PAGA
2025-01-11,,364.07,Parcela,CANCELADA
2025-02-07,,573.34,Serviço,PENDENTE
2024-12-15,2024-12-16,955.06,Compra,PAGA
2025-01-19,,807.30,Pagamento,PENDENTE
2025-01-15,,120.16,Pagamento,CANCELADA
2024-12-31,,197.00,Serviço,PENDENTE
2025-02-07,,938.19,Compra,CANCELADA
2025-01-16,2025-01-16,861.84,Serviço,PAGA
2024-12-14,2024-12-24,131.78,Compra,PAGA
2025-02-07,,462.61,Serviço,CANCELADA
2024-12-30,,573.73,Mensalidade,CANCELADA
2024-12-10,,699.82,Parcela,CANCELADA
2025-01-13,2025-01-20,205.15,Parcela,PAGA
2024-12-31,,693.74,Mensalidade,PENDENTE
2024-12-21,,199.48,Mensalidade,PENDENTE
2025-01-24,,276.12,Pagamento,CANCELADA
2024-12-14,,303.03,Mensalidade,CANCELADA
2025-01-09,,524.50,Pagamento,PENDENTE
2025-01-20,2025-01-20,782.90,Serviço,PAGA
2025-01-19,2025-01-28,461.36,Serviço,PAGA
2024-12-22,2024-12-22,400.74,Mensalidade,PAGA
2024-12-10,,839.75,Pagamento,PENDENTE
